clientmac, # of transitions, month, day, hour, #bldg 1, #floor 1, #time 1 (second), .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0583bf207fd504feba7a9f6cc44c58cd2e53658abc1678104657cd6b,5,2,21,8, YNCRC3, L1,2519, YNCRC3, B,53, YNCEC, L2,68, ERC,1,173, ERC,3,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05a9ee155b159a9ac8f72e8d6b1fe815de79bae2e7b46951270b3871,4,2,21,8, CREATE, ,43, GRS,1,131, GRN,1,1267, RC4,1,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05aa1305dc111cef10251eb86ca95f75409daf0218a408775c925865,1,2,21,8, E3,6,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05b516829ef2f2b2f58f72001408be539b2f0aa306050eee19bdb6de,1,2,21,8, YNCEC, L2,3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05fc897ee88fcb7809c99a60f89e453ed0c0f0b97ce0ad0341250c91,4,2,21,8, EHALL,4,2909, KRT-BS, ,133, VEN-BS, ,192, IT-BS, ,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061a5d8a5cb096009cd20855e15c912eefc19edae01f30d648042c27,1,2,21,8, RC4,1,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0623aea1048527d7dae81c92769180bb6b1de98279cbc92a0b0a0fe9,1,2,21,8, YNCRC1, L1,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063ab3f7c45b20056dbf8d0d0ed4db7090e415b430a051810e31043f,1,2,21,8, YNCRC3, L3,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06b3703ebf39a2943829bcbb87f7324e23f25e6aa87b9fceb91a3816,1,2,21,8, ERC,1,3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06d3fd1bc922e21caebb94b024985c08de7eafb8837787142f2b472a,3,2,21,8, GRS,1,3418, CREATE, ,40, UT-BS, ,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06d60f7a166316523915980980428c08e363135643e909977c528b4c,3,2,21,8, TBS,1,164, ERC,1,68, UTSRC,2,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e8015c02ddea34e93c7569a1d4e64f9e59b12a441c74de78e18af8,1,2,21,8, E4,1,3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06eee3b1ffe68144e6f13459e1791145eaf8d0ddcd1e0a4f21caf6ec,1,2,21,8, BIZ2,1,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f601bdfb96eb9b59e99799b085d76ff3b3b9f12b281ccb9a70569b,1,2,21,8, S12, M,3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0723ab07af3e052823a6db6f6a7dcdda15209840581661c277c09abe,1,2,21,8, KV-BS, ,3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0732e9df64bec363dd9b7cea5364be879c0f98475196638f11e063d4,1,2,21,8, CLIB,4,3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07402b29ec583e57523b38ff90c87572daceca60efa7b8df195b6ea3,1,2,21,8, YNCRC1, L13,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076c81f7409bdca4650619158ec132610dacefb2edb434a2d5f331df,2,2,21,8, EA,1,3336, EA,7,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
077b1aff724f6ebed5b35a9f29ce54ebdac211d850b768d9e4dbf55b,1,2,21,8, YNCRC1, L19,3373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07803d57dadfe33584d78d02d461f4f391808c128391a8fc7cad0418,1,2,21,8, UH,3,3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07a1dcfa4bdb3d74f84674c84fba087b51c2417974024c2ee6b5e75b,3,2,21,8, YIH,3,3410, YIH-BS, ,56, OYIH-BS, ,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07a36f3c6316999707e4bfcb007fc47424868bb202aceae25eaa344d,3,2,21,8, EHALL,3,2236, KRT-BS, ,358, KV-BS, ,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07bfc2173b40bb4c91905729d302d062f47ced47d99cf71853a6f508,1,2,21,8, YNCRC2, L21,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07e7e7439caf31f071a36956bf9004360d7d43139f180fc47c5e372f,1,2,21,8, VENT,2,3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08008453929c3bd1fd0762986046cc5fd6eed1a2efcba8d47699aa81,3,2,21,8, I4,2,2053, I4,4,581, SSLS,1,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0803d759fbfc98c832cafc7ecc0ec9cb0734e8792f836dfb3ecaac19,4,2,21,8, AS8-BS, ,2281, CLIB,1,244, CNLIB,6,173, CLIBANNEX,6,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080f31d0e889df4d6b99f7ab52e8a99fef7557db061df67ced0a8f9f,1,2,21,8, YNCRC1, L10,3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0817b29dc7128709ab3e70e7158a0ab84feb22e2578bea226a39d5a3,1,2,21,8, YNCRC2, L12,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
081f5cdf82f4098ada81bf93f8ffaed7b2c6de6d41da6b9ab22c2ab5,1,2,21,8, MD6,1,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
082e5a12d03d7dce07f8f317de7e1660e3c0ee77c49339b6e3ad5cec,3,2,21,8, GRS,1,3301, CREATE, ,43, CREATE,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0832dab18a2c6dd56342c17619d8316c8191d1952f68452fbb65ed2a,1,2,21,8, E4, B1,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0840637e0ed45479184edcf873b116910d1b96180f6a56ad434abc12,1,2,21,8, MD1,17,3377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
